"","Codes","Description","unit","Periodicity","start","last value","source"
"11326","23481"," Servi?os - anual - despesa"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11327","23482"," Servi?os de manufatura sobre insumos f?sicos pertencentes a outros - anual - l?quido"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11328","23483"," Servi?os de manufatura sobre insumos f?sicos pertencentes a outros - anual - receita"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11329","23484"," Servi?os de manufatura sobre insumos f?sicos pertencentes a outros - anual - despesa"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11330","23485"," Servi?os de manuten??o e reparo - anual - l?quido"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11331","23486"," Servi?os de manuten??o e reparo - anual - receita"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11332","23487"," Servi?os de manuten??o e reparo - anual - despesa"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11333","23488"," Transportes - anual - l?quido"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11334","23489"," Transportes - anual - receita"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11335","23490"," Transportes - anual - despesa"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11336","23491"," Transportes - Passageiros - anual - l?quido"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11337","23492"," Transportes - Passageiros - anual - receita"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11338","23493"," Transportes - Passageiros - anual - despesa"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11339","23494"," Transportes - Fretes - anual - l?quido"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11340","23495"," Transportes - Fretes - anual - receita"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11341","23496"," Transportes - Fretes - anual - despesa"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11342","23497"," Outros servi?os de transportes - anual - saldo"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11343","23498"," Outros servi?os de transportes - anual - receita"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11344","23499"," Outros servi?os de transportes - anual - despesa"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11345","23500"," Viagens - anual - l?quido"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11346","23501"," Viagens - anual - receita"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11347","23502"," Viagens - anual - despesa"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11348","23503"," Viagens - neg?cios - anual - l?quido"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11349","23504"," Viagens - neg?cios - anual - receita"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11350","23505"," Viagens - neg?cios - anual - despesa"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11351","23506"," Viagens - pessoais - anual - l?quido"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11352","23507"," Viagens - pessoais - anual - receita"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11353","23508"," Viagens - pessoais - anual - despesa"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11354","23509"," Viagens - pessoais - sa?de - anual - l?quido"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11355","23510"," Viagens - pessoais - sa?de - anual - receita"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11356","23511"," Viagens - pessoais - sa?de - anual - despesa"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11357","23512"," Viagens - pessoais - educa??o - anual - l?quido"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11358","23513"," Viagens - pessoais - educa??o - anual - receita"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11359","23514"," Viagens - pessoais - educa??o - anual - despesa"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11360","23515"," Viagens - pessoais - outros"," inclusive turismo - anual - l?quido"," US$ (milh?es)"," A"," 01/01/1995"," 2015"
"11361"," N","","","","","",""
"11362","23516"," Viagens - pessoais - outros"," inclusive turismo - anual - receita"," US$ (milh?es)"," A"," 01/01/1995"," 2015"
"11363"," N","","","","","",""
"11364","23517"," Viagens - pessoais - outros"," inclusive turismo - anual - despesa"," US$ (milh?es)"," A"," 01/01/1995"," 2015"
"11365"," N","","","","","",""
"11366","23518"," Viagens - com uso de cart?es internacionais - anual - l?quido"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11367","23519"," Viagens - com uso de cart?es internacionais - anual - receita"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11368","23520"," Viagens - com uso de cart?es internacionais - anual - despesa"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11369","23521"," Constru??o - anual - l?quido"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11370","23522"," Constru??o - anual - receita"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11371","23523"," Constru??o - anual - despesa"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11372","23524"," Seguros - anual - l?quido"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11373","23525"," Seguros - anual - receita"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11374","23526"," Seguros - anual - despesa"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11375","23527"," Servi?os financeiros - anual - l?quido"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11376","23528"," Servi?os financeiros - anual - receita"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11377","23529"," Servi?os financeiros - anual - despesa"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11378","23530"," Servi?os financeiros - tarifas expl?citas e outros servi?os financeiros - anual - saldo"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11379","23531"," Servi?os financeiros - tarifas expl?citas e outros servi?os financeiros - anual - receita"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11380","23532"," Servi?os financeiros - tarifas expl?citas e outros servi?os financeiros - anual - despesa"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11381","23533"," Servi?os financeiros - servi?os de intermedia??o financeira indiretamente medidos - anual - saldo"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11382","23534"," Servi?os financeiros - servi?os de intermedia??o financeira indiretamente medidos - anual - receita"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11383","23535"," Servi?os financeiros - servi?os de intermedia??o financeira indiretamente medidos - anual - despesa"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11384","23536"," Servi?os de propriedade intelectual - anual - l?quido"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11385","23537"," Servi?os de propriedade intelectual - anual - receita"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11386","23538"," Servi?os de propriedade intelectual - anual - despesa"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11387","23539"," Telecomunica??o"," computa??o e informa??es - anual - l?quido"," US$ (milh?es)"," A"," 01/01/1995"," 2015"
"11388"," N","","","","","",""
"11389","23540"," Telecomunica??o"," computa??o e informa??es - anual - receita"," US$ (milh?es)"," A"," 01/01/1995"," 2015"
"11390"," N","","","","","",""
"11391","23541"," Telecomunica??o"," computa??o e informa??es - anual - despesa"," US$ (milh?es)"," A"," 01/01/1995"," 2015"
"11392"," N","","","","","",""
"11393","23542"," Aluguel de equipamentos - anual - l?quido"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11394","23543"," Aluguel de equipamentos - anual - receita"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11395","23544"," Aluguel de equipamentos - anual - despesa"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11396","23545"," Outros servi?os de neg?cio"," incluindo arquitetura e engenharia - anual - l?quido"," US$ (milh?es)"," A"," 01/01/1995"," 2015"
"11397"," N","","","","","",""
"11398","23546"," Outros servi?os de neg?cio"," incluindo arquitetura e engenharia - anual - receita"," US$ (milh?es)"," A"," 01/01/1995"," 2015"
"11399"," N","","","","","",""
"11400","23547"," Outros servi?os de neg?cio"," incluindo arquitetura e engenharia - anual - despesa"," US$ (milh?es)"," A"," 01/01/1995"," 2015"
"11401"," N","","","","","",""
"11402","23548"," Servi?os culturais"," pessoais e recreativos - anual - l?quido"," US$ (milh?es)"," A"," 01/01/1995"," 2015"
"11403"," N","","","","","",""
"11404","23549"," Servi?os culturais"," pessoais e recreativos - anual - receita"," US$ (milh?es)"," A"," 01/01/1995"," 2015"
"11405"," N","","","","","",""
"11406","23550"," Servi?os culturais"," pessoais e recreativos - anual - despesa"," US$ (milh?es)"," A"," 01/01/1995"," 2015"
"11407"," N","","","","","",""
"11408","23551"," Servi?os audiovisuais e relacionados - anual - saldo"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11409","23552"," Servi?os audiovisuais e relacionados - anual - receita"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11410","23553"," Servi?os audiovisuais e relacionados - anual - despesa"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11411","23554"," Servi?os de sa?de"," educa??o e outros culturais"," pessoais e recreativos - anual - saldo"," US$ (milh?es)"," A"," 01/01/1995"
"11412"," BCB-Depec"," N","","","","",""
"11413","23555"," Servi?os de sa?de"," educa??o e outros culturais"," pessoais e recreativos - anual - receita"," US$ (milh?es)"," A"," 01/01/1995"
"11414"," BCB-Depec"," N","","","","",""
"11415","23556"," Servi?os de sa?de"," educa??o e outros culturais"," pessoais e recreativos - anual - despesa"," US$ (milh?es)"," A"," 01/01/1995"
"11416"," BCB-Depec"," N","","","","",""
"11417","23557"," Servi?os governamentais - anual - l?quido"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11418","23558"," Servi?os governamentais - anual - receita"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11419","23559"," Servi?os governamentais - anual - despesa"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11420","23560"," Renda prim?ria - anual - l?quido"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11421","23561"," Renda prim?ria - anual - receita"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11422","23562"," Renda prim?ria - anual - despesa"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11423","23563"," Sal?rios e ordenados - anual - l?quido"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11424","23564"," Sal?rios e ordenados - anual - receita"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11425","23565"," Sal?rios e ordenados - anual - despesa"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11426","23566"," Renda de investimentos - anual - l?quido"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11427","23567"," Renda de investimentos - anual - receita"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11428","23568"," Renda de investimentos - anual - despesa"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11429","23569"," Renda de investimento direto - anual - l?quido"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11430","23570"," Renda de investimento direto - anual - receita"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11431","23571"," Renda de investimento direto - anual - despesa"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11432","23572"," Renda de investimento direto - Lucros e dividendos remetidos - anual - l?quido"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11433","23573"," Renda de investimento direto - Lucros e dividendos remetidos - anual - receita"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11434","23574"," Renda de investimento direto - Lucros e dividendos remetidos - anual - despesa"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11435","23575"," Renda de investimento direto - Lucros reinvestidos - anual - l?quido"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11436","23576"," Renda de investimento direto - Lucros reinvestidos - anual - receita"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11437","23577"," Renda de investimento direto - Lucros reinvestidos - anual - despesa"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11438","23578"," Renda de investimento direto - Juros de opera??es intercompanhia - anual - l?quido"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11439","23579"," Renda de investimento direto - Juros de opera??es intercompanhia - anual - receita"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11440","23580"," Renda de investimento direto - Juros de opera??es intercompanhia - anual - despesa"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11441","23581"," Renda de investimento em carteira - anual - l?quido"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11442","23582"," Renda de investimento em carteira - anual - receita"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11443","23583"," Renda de investimento em carteira - anual - despesa"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11444","23584"," Renda de investimento em carteira - Lucros e dividendos - anual - l?quido"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11445","23585"," Renda de investimento em carteira - Lucros e dividendos - anual - receita"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11446","23586"," Renda de investimento em carteira - Lucros e dividendos - anual - despesa"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11447","23587"," Renda de investimento em carteira - Juros de t?tulos negociados no mercado externo - anual - l?quido"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11448","23588"," Renda de investimento em carteira - Juros de t?tulos negociados no mercado externo - anual - receita"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11449","23589"," Renda de investimento em carteira - Juros de t?tulos negociados no mercado externo - anual - despesa"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11450","23590"," Renda de investimento em carteira - Juros de t?tulos negociados no mercado dom?stico - anual - despesa"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11451","23591"," Renda de outros investimentos - juros - anual - l?quido"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11452","23592"," Renda de outros investimentos - juros - anual - receita"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11453","23593"," Renda de outros investimentos - juros - anual - despesa"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11454","23594"," Renda de reservas - anual - receita"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11455","23595"," Demais rendas prim?rias - anual - l?quido"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11456","23596"," Demais rendas prim?rias - anual - receita"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11457","23597"," Demais rendas prim?rias - anual - despesa"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11458","23598"," Renda secund?ria - anual - l?quido"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11459","23599"," Renda secund?ria - anual - receita"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11460","23600"," Renda secund?ria - anual - despesa"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11461","23601"," Renda secund?ria - Governo - anual - l?quido"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11462","23602"," Renda secund?ria - Governo - anual - receita"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11463","23603"," Renda secund?ria - Governo - anual - despesa"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11464","23604"," Renda secund?ria - Demais setores - anual - l?quido"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11465","23605"," Renda secund?ria - Demais setores - Transfer?ncias pessoais - anual - l?quido"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11466","23606"," Renda secund?ria - Demais setores - Transfer?ncias pessoais - anual - receita"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11467","23607"," Renda secund?ria - Demais setores - Transfer?ncias pessoais - anual - despesa"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11468","23608"," Renda secund?ria - Demais setores - Outras transfer?ncias - anual - l?quido"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11469","23609"," Renda secund?ria - Demais setores - Outras transfer?ncias - anual - receita"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11470","23610"," Renda secund?ria - Demais setores - Outras transfer?ncias - anual - despesa"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11471","23611"," Conta capital - anual - saldo"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11472","23612"," Conta capital - anual - receita"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11473","23613"," Conta capital - anual - despesa"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11474","23614"," Ativos n?o financeiros n?o produzidos - anual - saldo"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11475","23615"," Ativos n?o financeiros n?o produzidos - anual - receita"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11476","23616"," Ativos n?o financeiros n?o produzidos - anual - despesa"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11477","23617"," Passes de atletas - anual - saldo"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11478","23618"," Passes de atletas - anual - receita"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11479","23619"," Passes de atletas - anual - despesa"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11480","23620"," Transfer?ncias de capital - anual - saldo"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11481","23621"," Transfer?ncias de capital - anual - receita"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11482","23622"," Transfer?ncias de capital - anual - despesa"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
"11483","23623"," Conta financeira - anual - l?quido"," US$ (milh?es)"," A"," 01/01/1995"," 2015"," BCB-Depec"
