"","data","valor","serie"
"796","1/2/1999","0.00","327"
"797","8/2/1999","0.00","327"
"798","15/2/1999","0.00","327"
"799","22/2/1999","0.00","327"
"800","1/3/1999","0.00","327"
"801","8/3/1999","0.00","327"
"802","15/3/1999","0.00","327"
"803","22/3/1999","0.00","327"
"804","29/3/1999","0.00","327"
"805","5/4/1999","0.00","327"
"806","12/4/1999","0.00","327"
"807","19/4/1999","0.00","327"
"808","26/4/1999","0.00","327"
"809","3/5/1999","0.00","327"
"810","10/5/1999","0.00","327"
"811","17/5/1999","0.00","327"
"812","24/5/1999","0.00","327"
"813","31/5/1999","0.00","327"
"814","7/6/1999","0.00","327"
"815","14/6/1999","0.00","327"
"816","21/6/1999","0.00","327"
"817","28/6/1999","0.00","327"
"818","5/7/1999","0.00","327"
"819","12/7/1999","0.00","327"
"820","19/7/1999","0.00","327"
"821","26/7/1999","0.00","327"
"822","28/8/1995","0.00","328"
"823","4/9/1995","0.00","328"
"824","11/9/1995","0.00","328"
"825","18/9/1995","0.00","328"
"826","25/9/1995","0.00","328"
"827","2/10/1995","0.00","328"
"828","9/10/1995","262.00","328"
"829","16/10/1995","753.00","328"
"830","23/10/1995","1454.00","328"
"831","30/10/1995","1966.00","328"
"832","6/11/1995","3436.00","328"
"833","13/11/1995","4888.00","328"
"834","20/11/1995","5401.00","328"
"835","27/11/1995","3997.00","328"
"836","4/12/1995","5233.00","328"
"837","11/12/1995","3738.00","328"
"838","18/12/1995","3688.00","328"
"839","25/12/1995","4994.00","328"
"840","1/1/1996","5475.00","328"
"841","8/1/1996","5506.00","328"
"842","15/1/1996","4576.00","328"
"843","22/1/1996","2196.23","328"
"844","29/1/1996","1278.91","328"
"845","5/2/1996","1382.22","328"
"846","12/2/1996","2938.85","328"
"847","19/2/1996","3903.60","328"
"848","26/2/1996","3399.04","328"
"849","4/3/1996","5720.17","328"
"850","11/3/1996","6063.62","328"
"851","18/3/1996","6162.17","328"
"852","25/3/1996","6846.01","328"
"853","1/4/1996","7427.94","328"
"854","8/4/1996","7432.66","328"
"855","15/4/1996","6942.94","328"
"856","22/4/1996","5754.23","328"
"857","29/4/1996","5762.00","328"
"858","6/5/1996","5661.69","328"
"859","13/5/1996","2769.18","328"
"860","20/5/1996","951.33","328"
"861","27/5/1996","917.13","328"
"862","3/6/1996","862.58","328"
"863","10/6/1996","867.22","328"
"864","17/6/1996","890.30","328"
"865","24/6/1996","921.72","328"
"866","1/7/1996","801.65","328"
"867","8/7/1996","722.70","328"
"868","15/7/1996","758.61","328"
"869","22/7/1996","891.91","328"
"870","29/7/1996","1192.78","328"
"871","5/8/1996","2131.74","328"
"872","12/8/1996","2188.31","328"
"873","19/8/1996","2281.87","328"
"874","26/8/1996","2328.73","328"
"875","2/9/1996","2220.87","328"
"876","9/9/1996","2168.43","328"
"877","16/9/1996","2176.91","328"
"878","23/9/1996","2254.38","328"
"879","30/9/1996","1865.03","328"
"880","7/10/1996","1773.19","328"
"881","14/10/1996","1883.49","328"
"882","21/10/1996","1791.50","328"
"883","28/10/1996","1802.01","328"
"884","4/11/1996","1812.85","328"
"885","11/11/1996","1774.74","328"
"886","18/11/1996","1784.56","328"
"887","25/11/1996","1843.29","328"
"888","2/12/1996","1176.68","328"
"889","9/12/1996","1183.84","328"
"890","16/12/1996","1177.86","328"
"891","23/12/1996","1123.73","328"
"892","30/12/1996","1163.27","328"
"893","6/1/1997","1169.56","328"
"894","13/1/1997","991.79","328"
"895","20/1/1997","997.73","328"
"896","27/1/1997","811.93","328"
"897","3/2/1997","849.36","328"
"898","10/2/1997","1032.17","328"
"899","17/2/1997","998.41","328"
"900","24/2/1997","958.19","328"
"901","3/3/1997","859.53","328"
"902","10/3/1997","921.87","328"
"903","17/3/1997","961.58","328"
"904","24/3/1997","776.81","328"
"905","31/3/1997","848.74","328"
"906","7/4/1997","899.11","328"
"907","14/4/1997","929.02","328"
"908","21/4/1997","953.59","328"
"909","28/4/1997","957.76","328"
"910","5/5/1997","962.55","328"
"911","12/5/1997","967.93","328"
"912","19/5/1997","931.12","328"
"913","26/5/1997","888.53","328"
"914","2/6/1997","828.32","328"
"915","9/6/1997","832.88","328"
"916","16/6/1997","759.46","328"
"917","23/6/1997","769.91","328"
"918","30/6/1997","773.95","328"
"919","7/7/1997","798.71","328"
"920","14/7/1997","747.77","328"
"921","21/7/1997","706.94","328"
"922","28/7/1997","224.96","328"
"923","4/8/1997","393.92","328"
"924","11/8/1997","392.72","328"
"925","18/8/1997","381.71","328"
"926","25/8/1997","383.73","328"
"927","1/9/1997","298.52","328"
"928","8/9/1997","316.13","328"
"929","15/9/1997","256.32","328"
"930","22/9/1997","218.67","328"
"931","29/9/1997","308.18","328"
"932","6/10/1997","304.05","328"
"933","13/10/1997","259.94","328"
"934","20/10/1997","261.28","328"
"935","27/10/1997","262.65","328"
"936","3/11/1997","264.07","328"
"937","10/11/1997","265.69","328"
"938","17/11/1997","235.72","328"
"939","24/11/1997","229.50","328"
"940","1/12/1997","231.26","328"
"941","8/12/1997","222.60","328"
"942","15/12/1997","147.66","328"
"943","22/12/1997","148.55","328"
"944","29/12/1997","149.33","328"
"945","5/1/1998","150.20","328"
"946","12/1/1998","176.28","328"
"947","19/1/1998","177.46","328"
"948","26/1/1998","178.65","328"
"949","2/2/1998","179.82","328"
"950","9/2/1998","180.88","328"
"951","16/2/1998","168.08","328"
"952","23/2/1998","159.60","328"
"953","2/3/1998","609.90","328"
"954","9/3/1998","560.46","328"
"955","16/3/1998","574.80","328"
"956","23/3/1998","556.24","328"
"957","30/3/1998","559.11","328"
"958","6/4/1998","561.40","328"
"959","13/4/1998","563.66","328"
"960","20/4/1998","566.16","328"
"961","27/4/1998","548.04","328"
"962","4/5/1998","651.70","328"
"963","11/5/1998","710.27","328"
"964","18/5/1998","747.91","328"
"965","25/5/1998","751.81","328"
"966","1/6/1998","755.70","328"
"967","8/6/1998","759.21","328"
"968","15/6/1998","762.63","328"
"969","22/6/1998","766.41","328"
"970","29/6/1998","770.20","328"
"971","6/7/1998","774.00","328"
"972","13/7/1998","777.83","328"
"973","20/7/1998","804.80","328"
"974","27/7/1998","855.97","328"
"975","3/8/1998","860.27","328"
"976","10/8/1998","527.52","328"
"977","17/8/1998","304.84","328"
"978","24/8/1998","306.30","328"
"979","31/8/1998","307.77","328"
"980","7/9/1998","265.31","328"
"981","14/9/1998","244.30","328"
"982","21/9/1998","295.69","328"
"983","28/9/1998","349.54","328"
"984","5/10/1998","911.24","328"
"985","12/10/1998","943.45","328"
"986","19/10/1998","939.35","328"
"987","26/10/1998","883.40","328"
"988","2/11/1998","849.41","328"
"989","9/11/1998","840.02","328"
"990","16/11/1998","844.98","328"
"991","23/11/1998","857.62","328"
"992","30/11/1998","893.40","328"
"993","7/12/1998","897.67","328"
"994","14/12/1998","901.97","328"
"995","21/12/1998","905.91","328"
"996","28/12/1998","909.51","328"
"997","4/1/1999","913.89","328"
"998","11/1/1999","910.40","328"
"999","18/1/1999","902.45","328"
"1000","25/1/1999","907.58","328"
"1001","1/2/1999","913.20","328"
"1002","8/2/1999","875.89","328"
"1003","15/2/1999","880.64","328"
"1004","22/2/1999","925.45","328"
"1005","1/3/1999","931.34","328"
"1006","8/3/1999","2423.57","328"
"1007","15/3/1999","2382.19","328"
"1008","22/3/1999","2267.07","328"
"1009","29/3/1999","1905.04","328"
"1010","5/4/1999","1704.56","328"
"1011","12/4/1999","1407.43","328"
"1012","19/4/1999","208.75","328"
"1013","26/4/1999","209.75","328"
"1014","3/5/1999","226.83","328"
"1015","10/5/1999","232.05","328"
"1016","17/5/1999","233.22","328"
"1017","24/5/1999","210.27","328"
"1018","31/5/1999","244.84","328"
"1019","7/6/1999","219.81","328"
"1020","14/6/1999","0.00","328"
"1021","21/6/1999","0.00","328"
"1022","28/6/1999","0.00","328"
"1023","5/7/1999","0.00","328"
"1024","12/7/1999","0.00","328"
"1025","19/7/1999","0.00","328"
"1026","26/7/1999","0.00","328"
"1027","28/8/1995","0.00","329"
"1028","4/9/1995","0.00","329"
"1029","11/9/1995","0.00","329"
"1030","18/9/1995","0.00","329"
"1031","25/9/1995","0.00","329"
"1032","2/10/1995","0.00","329"
"1033","9/10/1995","0.00","329"
"1034","16/10/1995","378.00","329"
"1035","23/10/1995","2099.00","329"
"1036","30/10/1995","4594.00","329"
"1037","6/11/1995","5667.00","329"
"1038","13/11/1995","5863.00","329"
"1039","20/11/1995","5994.00","329"
"1040","27/11/1995","2168.00","329"
"1041","4/12/1995","2123.00","329"
"1042","11/12/1995","3936.00","329"
"1043","18/12/1995","4785.00","329"
"1044","25/12/1995","4665.00","329"
"1045","1/1/1996","34985.00","329"
"1046","8/1/1996","37905.00","329"
"1047","15/1/1996","45247.00","329"
"1048","22/1/1996","46962.07","329"
"1049","29/1/1996","46004.50","329"
"1050","5/2/1996","46006.84","329"
"1051","12/2/1996","44057.26","329"
"1052","19/2/1996","48414.10","329"
"1053","26/2/1996","57467.82","329"
"1054","4/3/1996","69904.38","329"
"1055","11/3/1996","70365.69","329"
"1056","18/3/1996","68160.66","329"
"1057","25/3/1996","73493.41","329"
"1058","1/4/1996","73919.04","329"
"1059","8/4/1996","74553.01","329"
"1060","15/4/1996","68724.88","329"
"1061","22/4/1996","67286.39","329"
"1062","29/4/1996","62895.79","329"
"1063","6/5/1996","68353.13","329"
"1064","13/5/1996","68382.49","329"
"1065","20/5/1996","65547.77","329"
"1066","27/5/1996","64249.27","329"
"1067","3/6/1996","55825.58","329"
"1068","10/6/1996","63295.49","329"
"1069","17/6/1996","63507.49","329"
"1070","24/6/1996","63742.67","329"
"1071","1/7/1996","78237.01","329"
"1072","8/7/1996","81878.62","329"
"1073","15/7/1996","86349.58","329"
"1074","22/7/1996","80800.54","329"
"1075","29/7/1996","78802.69","329"
"1076","5/8/1996","74183.72","329"
"1077","12/8/1996","74498.04","329"
"1078","19/8/1996","73371.09","329"
"1079","26/8/1996","65188.37","329"
"1080","2/9/1996","61025.99","329"
"1081","9/9/1996","60185.66","329"
"1082","16/9/1996","60550.35","329"
"1083","23/9/1996","61887.79","329"
"1084","30/9/1996","62525.28","329"
"1085","7/10/1996","63383.53","329"
"1086","14/10/1996","63904.56","329"
"1087","21/10/1996","63974.77","329"
"1088","28/10/1996","63660.58","329"
"1089","4/11/1996","63017.68","329"
"1090","11/11/1996","57041.69","329"
"1091","18/11/1996","56110.89","329"
"1092","25/11/1996","55509.82","329"
"1093","2/12/1996","55329.28","329"
"1094","9/12/1996","53763.42","329"
"1095","16/12/1996","53517.50","329"
"1096","23/12/1996","57120.06","329"
"1097","30/12/1996","59781.90","329"
"1098","6/1/1997","62217.57","329"
"1099","13/1/1997","69427.80","329"
"1100","20/1/1997","78438.71","329"
"1101","27/1/1997","83908.35","329"
"1102","3/2/1997","99063.93","329"
"1103","10/2/1997","101194.17","329"
"1104","17/2/1997","96483.38","329"
"1105","24/2/1997","96836.81","329"
"1106","3/3/1997","99958.29","329"
"1107","10/3/1997","103914.95","329"
"1108","17/3/1997","125466.46","329"
"1109","24/3/1997","139570.97","329"
"1110","31/3/1997","96540.02","329"
"1111","7/4/1997","43648.99","329"
"1112","14/4/1997","36640.98","329"
"1113","21/4/1997","3490.78","329"
"1114","28/4/1997","1583.42","329"
"1115","5/5/1997","1581.09","329"
"1116","12/5/1997","807.99","329"
"1117","19/5/1997","812.57","329"
"1118","26/5/1997","613.75","329"
"1119","2/6/1997","0.00","329"
"1120","9/6/1997","0.00","329"
"1121","16/6/1997","0.00","329"
"1122","23/6/1997","0.00","329"
"1123","30/6/1997","0.00","329"
"1124","7/7/1997","0.00","329"
"1125","14/7/1997","0.00","329"
"1126","21/7/1997","0.00","329"
"1127","28/7/1997","797.98","329"
"1128","4/8/1997","1999.08","329"
"1129","11/8/1997","2006.31","329"
"1130","18/8/1997","2014.92","329"
"1131","25/8/1997","2026.19","329"
"1132","1/9/1997","2029.10","329"
"1133","8/9/1997","2032.94","329"
"1134","15/9/1997","2039.26","329"
"1135","22/9/1997","2047.80","329"
"1136","29/9/1997","2053.14","329"
"1137","6/10/1997","2059.30","329"
"1138","13/10/1997","2065.72","329"
"1139","20/10/1997","0.00","329"
"1140","27/10/1997","2082.84","329"
"1141","3/11/1997","2087.69","329"
"1142","10/11/1997","2091.83","329"
"1143","17/11/1997","2102.02","329"
"1144","24/11/1997","1754.94","329"
"1145","1/12/1997","1526.00","329"
"1146","8/12/1997","955.76","329"
"1147","15/12/1997","959.30","329"
"1148","22/12/1997","961.41","329"
"1149","29/12/1997","963.71","329"
"1150","5/1/1998","193.03","329"
"1151","12/1/1998","0.00","329"
"1152","19/1/1998","0.00","329"
"1153","26/1/1998","0.00","329"
"1154","2/2/1998","0.00","329"
"1155","9/2/1998","0.00","329"
"1156","16/2/1998","0.00","329"
"1157","23/2/1998","0.00","329"
"1158","2/3/1998","0.00","329"
"1159","9/3/1998","0.00","329"
"1160","16/3/1998","0.00","329"
"1161","23/3/1998","0.00","329"
"1162","30/3/1998","0.00","329"
"1163","6/4/1998","0.00","329"
"1164","13/4/1998","0.00","329"
"1165","20/4/1998","0.00","329"
"1166","27/4/1998","0.00","329"
"1167","4/5/1998","0.00","329"
"1168","11/5/1998","0.00","329"
"1169","18/5/1998","0.00","329"
"1170","25/5/1998","0.00","329"
"1171","1/6/1998","0.00","329"
"1172","8/6/1998","0.00","329"
"1173","15/6/1998","0.00","329"
"1174","22/6/1998","0.00","329"
"1175","29/6/1998","0.00","329"
"1176","6/7/1998","0.00","329"
"1177","13/7/1998","0.00","329"
"1178","20/7/1998","0.00","329"
"1179","27/7/1998","0.00","329"
"1180","3/8/1998","0.00","329"
"1181","10/8/1998","0.00","329"
"1182","17/8/1998","0.00","329"
"1183","24/8/1998","0.00","329"
"1184","31/8/1998","0.00","329"
"1185","7/9/1998","0.00","329"
"1186","14/9/1998","0.00","329"
"1187","21/9/1998","0.00","329"
"1188","28/9/1998","0.00","329"
"1189","5/10/1998","0.00","329"
"1190","12/10/1998","0.00","329"
"1191","19/10/1998","0.00","329"
"1192","26/10/1998","0.00","329"
"1193","2/11/1998","0.00","329"
"1194","9/11/1998","0.00","329"
"1195","16/11/1998","0.00","329"
"1196","23/11/1998","0.00","329"
"1197","30/11/1998","0.00","329"
"1198","7/12/1998","0.00","329"
"1199","14/12/1998","0.00","329"
"1200","21/12/1998","0.00","329"
"1201","28/12/1998","0.00","329"
"1202","4/1/1999","0.00","329"
"1203","11/1/1999","0.00","329"
"1204","18/1/1999","0.00","329"
"1205","25/1/1999","0.00","329"
"1206","1/2/1999","0.00","329"
"1207","8/2/1999","0.00","329"
"1208","15/2/1999","0.00","329"
"1209","22/2/1999","0.00","329"
"1210","1/3/1999","0.00","329"
"1211","8/3/1999","0.00","329"
"1212","15/3/1999","0.00","329"
"1213","22/3/1999","0.00","329"
"1214","29/3/1999","0.00","329"
"1215","5/4/1999","0.00","329"
"1216","12/4/1999","0.00","329"
"1217","19/4/1999","0.00","329"
"1218","26/4/1999","0.00","329"
"1219","3/5/1999","0.00","329"
"1220","10/5/1999","0.00","329"
"1221","17/5/1999","0.00","329"
"1222","24/5/1999","0.00","329"
"1223","31/5/1999","0.00","329"
"1224","7/6/1999","0.00","329"
"1225","14/6/1999","0.00","329"
"1226","21/6/1999","0.00","329"
"1227","28/6/1999","0.00","329"
"1228","5/7/1999","0.00","329"
"1229","12/7/1999","0.00","329"
"1230","19/7/1999","0.00","329"
"1231","26/7/1999","0.00","329"
"1232","28/8/1995","0.00","330"
"1233","4/9/1995","0.00","330"
"1234","11/9/1995","0.00","330"
"1235","18/9/1995","0.00","330"
"1236","25/9/1995","0.00","330"
"1237","2/10/1995","0.00","330"
"1238","9/10/1995","0.00","330"
"1239","16/10/1995","0.00","330"
"1240","23/10/1995","0.00","330"
"1241","30/10/1995","0.00","330"
"1242","6/11/1995","0.00","330"
"1243","13/11/1995","0.00","330"
"1244","20/11/1995","0.00","330"
"1245","27/11/1995","0.00","330"
"1246","4/12/1995","0.00","330"
"1247","11/12/1995","0.00","330"
"1248","18/12/1995","0.00","330"
"1249","25/12/1995","0.00","330"
"1250","1/1/1996","0.00","330"
"1251","8/1/1996","0.00","330"
"1252","15/1/1996","0.00","330"
"1253","22/1/1996","0.00","330"
"1254","29/1/1996","102.17","330"
"1255","5/2/1996","0.00","330"
"1256","12/2/1996","0.00","330"
"1257","19/2/1996","0.00","330"
"1258","26/2/1996","0.00","330"
"1259","4/3/1996","0.00","330"
"1260","11/3/1996","0.00","330"
"1261","18/3/1996","0.00","330"
"1262","25/3/1996","0.00","330"
"1263","1/4/1996","0.00","330"
"1264","8/4/1996","0.00","330"
"1265","15/4/1996","0.00","330"
"1266","22/4/1996","0.00","330"
"1267","29/4/1996","0.00","330"
"1268","6/5/1996","0.00","330"
"1269","13/5/1996","0.00","330"
"1270","20/5/1996","0.00","330"
"1271","27/5/1996","0.00","330"
"1272","3/6/1996","0.00","330"
"1273","10/6/1996","0.00","330"
"1274","17/6/1996","0.00","330"
"1275","24/6/1996","0.00","330"
"1276","1/7/1996","0.00","330"
"1277","8/7/1996","0.00","330"
"1278","15/7/1996","0.00","330"
"1279","22/7/1996","0.00","330"
"1280","29/7/1996","0.00","330"
"1281","5/8/1996","0.00","330"
"1282","12/8/1996","0.00","330"
"1283","19/8/1996","0.00","330"
"1284","26/8/1996","0.00","330"
"1285","2/9/1996","0.00","330"
"1286","9/9/1996","0.00","330"
"1287","16/9/1996","0.00","330"
"1288","23/9/1996","0.00","330"
"1289","30/9/1996","0.00","330"
"1290","7/10/1996","0.00","330"
"1291","14/10/1996","0.00","330"
"1292","21/10/1996","812.37","330"
"1293","28/10/1996","773.50","330"
"1294","4/11/1996","802.60","330"
"1295","11/11/1996","785.33","330"
"1296","18/11/1996","936.32","330"
"1297","25/11/1996","1376.39","330"
"1298","2/12/1996","1435.02","330"
"1299","9/12/1996","1278.89","330"
"1300","16/12/1996","1304.74","330"
"1301","23/12/1996","0.00","330"
"1302","30/12/1996","0.00","330"
"1303","6/1/1997","0.00","330"
"1304","13/1/1997","0.00","330"
"1305","20/1/1997","0.00","330"
"1306","27/1/1997","0.00","330"
"1307","3/2/1997","0.00","330"
"1308","10/2/1997","0.00","330"
"1309","17/2/1997","0.00","330"
"1310","24/2/1997","0.00","330"
"1311","3/3/1997","0.00","330"
"1312","10/3/1997","0.00","330"
"1313","17/3/1997","0.00","330"
"1314","24/3/1997","0.00","330"
"1315","31/3/1997","0.00","330"
"1316","7/4/1997","0.00","330"
"1317","14/4/1997","0.00","330"
"1318","21/4/1997","0.00","330"
"1319","28/4/1997","0.00","330"
"1320","5/5/1997","0.00","330"
"1321","12/5/1997","0.00","330"
"1322","19/5/1997","0.00","330"
"1323","26/5/1997","0.00","330"
"1324","2/6/1997","0.00","330"
"1325","9/6/1997","0.00","330"
"1326","16/6/1997","0.00","330"
"1327","23/6/1997","0.00","330"
"1328","30/6/1997","0.00","330"
"1329","7/7/1997","0.00","330"
"1330","14/7/1997","0.00","330"
"1331","21/7/1997","0.00","330"
"1332","28/7/1997","0.00","330"
"1333","4/8/1997","0.00","330"
"1334","11/8/1997","0.00","330"
"1335","18/8/1997","0.00","330"
"1336","25/8/1997","0.00","330"
"1337","1/9/1997","0.00","330"
"1338","8/9/1997","0.00","330"
"1339","15/9/1997","0.00","330"
"1340","22/9/1997","0.00","330"
"1341","29/9/1997","0.00","330"
"1342","6/10/1997","0.00","330"
"1343","13/10/1997","0.00","330"
"1344","20/10/1997","0.00","330"
"1345","27/10/1997","0.00","330"
"1346","3/11/1997","0.00","330"
"1347","10/11/1997","0.00","330"
"1348","17/11/1997","0.00","330"
"1349","24/11/1997","956.67","330"
"1350","1/12/1997","0.00","330"
"1351","8/12/1997","0.00","330"
"1352","15/12/1997","0.00","330"
"1353","22/12/1997","16.02","330"
"1354","29/12/1997","0.00","330"
"1355","5/1/1998","0.00","330"
"1356","12/1/1998","11.15","330"
"1357","19/1/1998","0.00","330"
"1358","26/1/1998","0.00","330"
"1359","2/2/1998","0.00","330"
"1360","9/2/1998","0.00","330"
"1361","16/2/1998","0.00","330"
"1362","23/2/1998","0.00","330"
"1363","2/3/1998","0.00","330"
"1364","9/3/1998","0.00","330"
"1365","16/3/1998","0.00","330"
"1366","23/3/1998","0.00","330"
"1367","30/3/1998","0.00","330"
"1368","6/4/1998","0.00","330"
"1369","13/4/1998","0.00","330"
"1370","20/4/1998","0.00","330"
"1371","27/4/1998","0.00","330"
"1372","4/5/1998","0.00","330"
"1373","11/5/1998","0.00","330"
"1374","18/5/1998","0.00","330"
"1375","25/5/1998","0.00","330"
"1376","1/6/1998","0.00","330"
"1377","8/6/1998","0.00","330"
"1378","15/6/1998","0.00","330"
"1379","22/6/1998","0.00","330"
"1380","29/6/1998","0.00","330"
"1381","6/7/1998","0.00","330"
"1382","13/7/1998","0.00","330"
"1383","20/7/1998","0.00","330"
"1384","27/7/1998","0.00","330"
"1385","3/8/1998","0.00","330"
"1386","10/8/1998","0.00","330"
"1387","17/8/1998","0.00","330"
"1388","24/8/1998","0.00","330"
"1389","31/8/1998","0.00","330"
"1390","7/9/1998","0.00","330"
"1391","14/9/1998","0.00","330"
"1392","21/9/1998","0.00","330"
"1393","28/9/1998","0.00","330"
"1394","5/10/1998","0.00","330"
"1395","12/10/1998","0.00","330"
"1396","19/10/1998","0.00","330"
"1397","26/10/1998","0.00","330"
"1398","2/11/1998","0.00","330"
"1399","9/11/1998","0.00","330"
"1400","16/11/1998","0.00","330"
"1401","23/11/1998","0.00","330"
"1402","30/11/1998","0.00","330"
"1403","7/12/1998","0.00","330"
"1404","14/12/1998","0.00","330"
"1405","21/12/1998","0.00","330"
"1406","28/12/1998","0.00","330"
"1407","4/1/1999","0.00","330"
"1408","11/1/1999","0.00","330"
"1409","18/1/1999","0.00","330"
"1410","25/1/1999","0.00","330"
"1411","1/2/1999","0.00","330"
"1412","8/2/1999","0.00","330"
"1413","15/2/1999","0.00","330"
"1414","22/2/1999","0.00","330"
"1415","1/3/1999","3.22","330"
"1416","8/3/1999","0.00","330"
"1417","15/3/1999","0.00","330"
"1418","22/3/1999","0.00","330"
"1419","29/3/1999","0.00","330"
"1420","5/4/1999","0.00","330"
"1421","12/4/1999","0.00","330"
"1422","19/4/1999","0.00","330"
"1423","26/4/1999","0.00","330"
"1424","3/5/1999","0.00","330"
"1425","10/5/1999","0.00","330"
"1426","17/5/1999","0.00","330"
"1427","24/5/1999","0.00","330"
"1428","31/5/1999","0.00","330"
"1429","7/6/1999","0.00","330"
"1430","14/6/1999","0.00","330"
"1431","21/6/1999","0.00","330"
"1432","28/6/1999","0.00","330"
"1433","5/7/1999","0.00","330"
"1434","12/7/1999","0.00","330"
"1435","19/7/1999","0.00","330"
"1436","26/7/1999","0.00","330"
"1437","28/8/1995","0.00","331"
"1438","4/9/1995","0.00","331"
"1439","11/9/1995","0.00","331"
"1440","18/9/1995","0.00","331"
"1441","25/9/1995","0.00","331"
"1442","2/10/1995","0.00","331"
"1443","9/10/1995","0.00","331"
"1444","16/10/1995","0.00","331"
"1445","23/10/1995","4.00","331"
"1446","30/10/1995","7.00","331"
"1447","6/11/1995","6.00","331"
"1448","13/11/1995","0.00","331"
"1449","20/11/1995","0.00","331"
"1450","27/11/1995","0.00","331"
"1451","4/12/1995","10.00","331"
"1452","11/12/1995","17.00","331"
"1453","18/12/1995","0.00","331"
"1454","25/12/1995","27.00","331"
"1455","1/1/1996","29.00","331"
"1456","8/1/1996","26.00","331"
"1457","15/1/1996","25.00","331"
"1458","22/1/1996","25.27","331"
"1459","29/1/1996","49.52","331"
"1460","5/2/1996","213.93","331"
"1461","12/2/1996","275.22","331"
"1462","19/2/1996","0.00","331"
"1463","26/2/1996","293.42","331"
"1464","4/3/1996","248.72","331"
"1465","11/3/1996","156.22","331"
"1466","18/3/1996","97.31","331"
"1467","25/3/1996","101.50","331"
"1468","1/4/1996","89.60","331"
"1469","8/4/1996","50.22","331"
"1470","15/4/1996","19.53","331"
"1471","22/4/1996","77.31","331"
"1472","29/4/1996","101.80","331"
"1473","6/5/1996","347.68","331"
"1474","13/5/1996","415.38","331"
"1475","20/5/1996","334.14","331"
"1476","27/5/1996","253.47","331"
"1477","3/6/1996","256.62","331"
"1478","10/6/1996","211.34","331"
"1479","17/6/1996","298.83","331"
"1480","24/6/1996","204.39","331"
"1481","1/7/1996","407.75","331"
"1482","8/7/1996","430.26","331"
"1483","15/7/1996","430.98","331"
"1484","22/7/1996","371.49","331"
"1485","29/7/1996","325.47","331"
"1486","5/8/1996","362.60","331"
"1487","12/8/1996","358.35","331"
"1488","19/8/1996","395.51","331"
"1489","26/8/1996","467.04","331"
"1490","2/9/1996","584.33","331"
"1491","9/9/1996","827.61","331"
"1492","16/9/1996","1078.02","331"
"1493","23/9/1996","1235.01","331"
"1494","30/9/1996","1231.20","331"
"1495","7/10/1996","1271.38","331"
"1496","14/10/1996","1342.35","331"
"1497","21/10/1996","760.66","331"
"1498","28/10/1996","797.99","331"
"1499","4/11/1996","538.33","331"
"1500","11/11/1996","421.74","331"
"1501","18/11/1996","196.80","331"
"1502","25/11/1996","173.21","331"
"1503","2/12/1996","295.49","331"
"1504","9/12/1996","254.14","331"
"1505","16/12/1996","189.99","331"
"1506","23/12/1996","1592.45","331"
"1507","30/12/1996","1638.24","331"
"1508","6/1/1997","1887.12","331"
"1509","13/1/1997","1947.07","331"
"1510","20/1/1997","2081.31","331"
"1511","27/1/1997","2073.11","331"
"1512","3/2/1997","2537.79","331"
"1513","10/2/1997","1928.17","331"
"1514","17/2/1997","2127.06","331"
"1515","24/2/1997","2493.03","331"
"1516","3/3/1997","3461.69","331"
"1517","10/3/1997","4748.68","331"
"1518","17/3/1997","6210.85","331"
"1519","24/3/1997","6437.02","331"
"1520","31/3/1997","7689.27","331"
"1521","7/4/1997","9531.45","331"
"1522","14/4/1997","8105.84","331"
"1523","21/4/1997","4581.02","331"
"1524","28/4/1997","6106.34","331"
"1525","5/5/1997","5798.85","331"
"1526","12/5/1997","1754.61","331"
"1527","19/5/1997","304.09","331"
"1528","26/5/1997","316.44","331"
"1529","2/6/1997","310.57","331"
"1530","9/6/1997","312.59","331"
"1531","16/6/1997","1016.84","331"
"1532","23/6/1997","1391.79","331"
"1533","30/6/1997","4413.78","331"
"1534","7/7/1997","2677.29","331"
"1535","14/7/1997","2615.15","331"
"1536","21/7/1997","2991.87","331"
"1537","28/7/1997","4632.58","331"
"1538","4/8/1997","2342.74","331"
"1539","11/8/1997","2035.44","331"
"1540","18/8/1997","235.71","331"
"1541","25/8/1997","1849.24","331"
"1542","1/9/1997","2278.64","331"
"1543","8/9/1997","2443.35","331"
"1544","15/9/1997","2595.76","331"
"1545","22/9/1997","2529.43","331"
"1546","29/9/1997","2918.53","331"
"1547","6/10/1997","4997.92","331"
"1548","13/10/1997","4637.53","331"
"1549","20/10/1997","2552.90","331"
"1550","27/10/1997","2177.71","331"
"1551","3/11/1997","277.63","331"
"1552","10/11/1997","808.01","331"
"1553","17/11/1997","883.49","331"
"1554","24/11/1997","1073.46","331"
"1555","1/12/1997","2302.89","331"
"1556","8/12/1997","2137.95","331"
"1557","15/12/1997","2039.08","331"
"1558","22/12/1997","1960.45","331"
"1559","29/12/1997","2192.51","331"
"1560","5/1/1998","2223.49","331"
"1561","12/1/1998","1947.02","331"
"1562","19/1/1998","4865.11","331"
"1563","26/1/1998","2971.82","331"
"1564","2/2/1998","2622.80","331"
"1565","9/2/1998","1587.53","331"
"1566","16/2/1998","1642.16","331"
"1567","23/2/1998","1606.83","331"
"1568","2/3/1998","1858.57","331"
"1569","9/3/1998","2669.13","331"
"1570","16/3/1998","3232.09","331"
